Time,Funding Rate
5/13/2021 0:00,0.0004
5/12/2021 16:00,0.0003
5/12/2021 8:00,0.0002
5/12/2021 0:00,0.0003
5/11/2021 16:00,0.0005
5/11/2021 8:00,0.0004
5/11/2021 0:00,0.001
5/10/2021 16:00,0.0009
5/10/2021 8:00,0.0003
5/10/2021 0:00,0.0006
5/9/2021 16:00,0.0004
5/9/2021 8:00,0.0005
5/9/2021 0:00,0.0005
5/8/2021 16:00,0.0005
5/8/2021 8:00,0.0006
5/8/2021 0:00,0.0002
5/7/2021 16:00,0.0005
5/7/2021 8:00,0.0004
5/7/2021 0:00,0.0009
5/6/2021 16:00,0.0006
5/6/2021 8:00,0.0008
5/6/2021 0:00,0.0001
5/5/2021 16:00,0.0004
5/5/2021 8:00,0.0004
5/5/2021 0:00,0.0007
5/4/2021 16:00,0.0001
5/4/2021 8:00,0.0005
5/4/2021 0:00,0.0007
5/3/2021 16:00,0.0004
5/3/2021 8:00,0.0004
5/3/2021 0:00,0.0005
5/2/2021 16:00,0.0005
5/2/2021 8:00,0.0002
5/2/2021 0:00,0.0003
5/1/2021 16:00,0.0001
5/1/2021 8:00,0.0001
5/1/2021 0:00,0.0001
4/30/2021 16:00,0.0001
4/30/2021 8:00,0.0001
4/30/2021 0:00,0.0001
4/29/2021 16:00,0.0001
4/29/2021 8:00,0.0001
4/29/2021 0:00,0.0001
4/28/2021 16:00,0.0001
4/28/2021 8:00,0.0001
4/28/2021 0:00,0.0001
4/27/2021 16:00,0.0001
4/27/2021 8:00,0.0001
4/27/2021 0:00,0.0001
4/26/2021 16:00,0.0001
4/26/2021 8:00,0.0001
4/26/2021 0:00,0.0001
4/25/2021 16:00,0.0004
4/25/2021 8:00,0.0002
4/25/2021 0:00,0.0002
4/24/2021 16:00,0.0003
4/24/2021 8:00,0.0001
4/24/2021 0:00,0.0001
4/23/2021 16:00,0.0005
4/23/2021 8:00,0.0001
4/23/2021 0:00,0.0001
4/22/2021 16:00,0.0001
4/22/2021 8:00,0.0001
4/22/2021 0:00,0.0001
4/21/2021 16:00,0.0001
4/21/2021 8:00,0.0001
4/21/2021 0:00,0.0001
4/20/2021 16:00,0.0001
4/20/2021 8:00,0.0001
4/20/2021 0:00,0.0001
4/19/2021 16:00,0.0001
4/19/2021 8:00,0.0001
4/19/2021 0:00,0.0001
4/18/2021 16:00,0.0006
4/18/2021 8:00,0.0008
4/18/2021 0:00,0.0009
4/17/2021 16:00,0.0005
4/17/2021 8:00,0.0005
4/17/2021 0:00,0.0012
4/16/2021 16:00,0.0012
4/16/2021 8:00,0.0011
4/16/2021 0:00,0.0011
4/15/2021 16:00,0.0008
4/15/2021 8:00,0.0008
4/15/2021 0:00,0.001
4/14/2021 16:00,0.0011
4/14/2021 8:00,0.0009
4/14/2021 0:00,0.0012
4/13/2021 16:00,0.0009
4/13/2021 8:00,0.0008
4/13/2021 0:00,0.0009
4/12/2021 16:00,0.0011
4/12/2021 8:00,0.0009
4/12/2021 0:00,0.0011
4/11/2021 16:00,0.001
4/11/2021 8:00,0.0009
4/11/2021 0:00,0.0012
4/10/2021 16:00,0.0015
4/10/2021 8:00,0.0001
4/10/2021 0:00,0.0002
4/9/2021 16:00,0.0003
4/9/2021 8:00,0.0002
4/9/2021 0:00,0.0003
4/8/2021 16:00,0.0002
4/8/2021 8:00,0.0004
4/8/2021 0:00,0.0005
4/7/2021 16:00,0.0005
4/7/2021 8:00,0.0006
4/7/2021 0:00,0.0008
4/6/2021 16:00,0.0006
4/6/2021 8:00,0.001
4/6/2021 0:00,0.0004
4/5/2021 16:00,0.0004
4/5/2021 8:00,0.0004
4/5/2021 0:00,0.0003
4/4/2021 16:00,0.0005
4/4/2021 8:00,0.0005
4/4/2021 0:00,0.001
4/3/2021 16:00,0.0011
4/3/2021 8:00,0.0006
4/3/2021 0:00,0.001
4/2/2021 16:00,0.0011
4/2/2021 8:00,0.0007
4/2/2021 0:00,0.0005
4/1/2021 16:00,0.001
4/1/2021 8:00,0.0011
4/1/2021 0:00,0.0006
3/31/2021 16:00,0.0007
3/31/2021 8:00,0.0008
3/31/2021 0:00,0.0008
3/30/2021 16:00,0.0003
3/30/2021 8:00,0.0003
3/30/2021 0:00,0.0002
3/29/2021 16:00,0.0001
3/29/2021 8:00,0.0001
3/29/2021 0:00,0.0001
3/28/2021 16:00,0.0001
3/28/2021 8:00,0.0001
3/28/2021 0:00,0.0001
3/27/2021 16:00,0.0001
3/27/2021 8:00,0.0001
3/27/2021 0:00,0.0001
3/26/2021 16:00,0.0001
3/26/2021 8:00,0.0002
3/26/2021 0:00,0.0001
3/25/2021 16:00,0.0001
3/25/2021 8:00,0.0001
3/25/2021 0:00,0.0003
3/24/2021 16:00,0.0002
3/24/2021 8:00,0.0005
3/24/2021 0:00,0.0004
3/23/2021 16:00,0.0003
3/23/2021 8:00,0.0002
3/23/2021 0:00,0.0005
3/22/2021 16:00,0.0005
3/22/2021 8:00,0.0005
3/22/2021 0:00,0.0001
3/21/2021 16:00,0.0004
3/21/2021 8:00,0.0003
3/21/2021 0:00,0.0005
3/20/2021 16:00,0.0004
3/20/2021 8:00,0.0005
3/20/2021 0:00,0.0003
3/19/2021 16:00,0.0001
3/19/2021 8:00,0.0003
3/19/2021 0:00,0.0003
3/18/2021 16:00,0.0003
3/18/2021 8:00,0.0003
3/18/2021 0:00,0.0002
3/17/2021 16:00,0.0002
3/17/2021 8:00,0.0004
3/17/2021 0:00,0.0004
3/16/2021 16:00,0.0004
3/16/2021 8:00,0.0002
3/16/2021 0:00,0.0002
3/15/2021 16:00,0.0011
3/15/2021 8:00,0.0008
3/15/2021 0:00,0.0012
3/14/2021 16:00,0.0008
3/14/2021 8:00,0.0008
3/14/2021 0:00,0.0006
3/13/2021 16:00,0.0006
3/13/2021 8:00,0.0005
3/13/2021 0:00,0.0005
3/12/2021 16:00,0.0007
3/12/2021 8:00,0.001
3/12/2021 0:00,0.0009
3/11/2021 16:00,0.001
3/11/2021 8:00,0.001
3/11/2021 0:00,0.0006
3/10/2021 16:00,0.0005
3/10/2021 8:00,0.0002
3/10/2021 0:00,0.0006
3/9/2021 16:00,0.0004
3/9/2021 8:00,0.0007
3/9/2021 0:00,0.0002
3/8/2021 16:00,0.0001
3/8/2021 8:00,0.0001
3/8/2021 0:00,0.0002
3/7/2021 16:00,0.0001
3/7/2021 8:00,0.0001
3/7/2021 0:00,0.0001
3/6/2021 16:00,0.0001
3/6/2021 8:00,0.0001
3/6/2021 0:00,0.0001
3/5/2021 16:00,0.0001
3/5/2021 8:00,0.0001
3/5/2021 0:00,0.0001
3/4/2021 16:00,0.0001
3/4/2021 8:00,0.0001
3/4/2021 0:00,0.0005
3/3/2021 16:00,0.0001
3/3/2021 8:00,0.0001
3/3/2021 0:00,0.0001
3/2/2021 16:00,0.0001
3/2/2021 8:00,0.0001
3/2/2021 0:00,0.0001
3/1/2021 16:00,0.0001
3/1/2021 8:00,0.0002
3/1/2021 0:00,0.0004
2/28/2021 16:00,0.0001
2/28/2021 8:00,0.0001
2/28/2021 0:00,0.0001
2/27/2021 16:00,0.0004
2/27/2021 8:00,0.0003
2/27/2021 0:00,0.0001
2/26/2021 16:00,0.0001
2/26/2021 8:00,0.0001
2/26/2021 0:00,0.0003
2/25/2021 16:00,0.0002
2/25/2021 8:00,0.0002
2/25/2021 0:00,0.0004
2/24/2021 16:00,0.0005
2/24/2021 8:00,0.0001
2/24/2021 0:00,0.0001
2/23/2021 16:00,0.0003
2/23/2021 8:00,0.0002
2/23/2021 0:00,0.0008
2/22/2021 16:00,0.0009
2/22/2021 8:00,0.0012
2/22/2021 0:00,0.0013
2/21/2021 16:00,0.001
2/21/2021 8:00,0.001
2/21/2021 0:00,0.0012
2/20/2021 16:00,0.0012
2/20/2021 8:00,0.0016
2/20/2021 0:00,0.0013
2/19/2021 16:00,0.0008
2/19/2021 8:00,0.0009
2/19/2021 0:00,0.0013
2/18/2021 16:00,0.0015
2/18/2021 8:00,0.0013
2/18/2021 0:00,0.0015
2/17/2021 16:00,0.0009
2/17/2021 8:00,0.001
2/17/2021 0:00,0.0014
2/16/2021 16:00,0.0012
2/16/2021 8:00,0.001
2/16/2021 0:00,0.0007
2/15/2021 16:00,0.0004
2/15/2021 8:00,0.0012
2/15/2021 0:00,0.0015
2/14/2021 16:00,0.0015
2/14/2021 8:00,0.0009
2/14/2021 0:00,0.0008
2/13/2021 16:00,0.0014
2/13/2021 8:00,0.0014
2/13/2021 0:00,0.0011
2/12/2021 16:00,0.0013
2/12/2021 8:00,0.0013
2/12/2021 0:00,0.0017
2/11/2021 16:00,0.0008
2/11/2021 8:00,0.0008
2/11/2021 0:00,0.0011
2/10/2021 16:00,0.0018
2/10/2021 8:00,0.0012
2/10/2021 0:00,0.0016
2/9/2021 16:00,0.0019
2/9/2021 8:00,0.0013
2/9/2021 0:00,0.0025
2/8/2021 16:00,0.0006
2/8/2021 8:00,0.0006
2/8/2021 0:00,0.0011
2/7/2021 16:00,0.0007
2/7/2021 8:00,0.0016
2/7/2021 0:00,0.001
2/6/2021 16:00,0.0007
2/6/2021 8:00,0.0003
2/6/2021 0:00,0.001
2/5/2021 16:00,0.0007
2/5/2021 8:00,0.0006
2/5/2021 0:00,0.0006
2/4/2021 16:00,0.0007
2/4/2021 8:00,0.0003
2/4/2021 0:00,0.0008
2/3/2021 16:00,0.0008
2/3/2021 8:00,0.0008
2/3/2021 0:00,0.0012
2/2/2021 16:00,0.0004
2/2/2021 8:00,0.0004
2/2/2021 0:00,0.0007
2/1/2021 16:00,0.0004
2/1/2021 8:00,0.0001
2/1/2021 0:00,0.0004
1/31/2021 16:00,0.0005
1/31/2021 8:00,0.0005
1/31/2021 0:00,0.0005
1/30/2021 16:00,0.0003
1/30/2021 8:00,0.0004
1/30/2021 0:00,0.0017
1/29/2021 16:00,0.0006
1/29/2021 8:00,0.0001
1/29/2021 0:00,0.0002
1/28/2021 16:00,0.0001
1/28/2021 8:00,0.0001
1/28/2021 0:00,0.0001
1/27/2021 16:00,0.0001
1/27/2021 8:00,0.0001
1/27/2021 0:00,0.0001
1/26/2021 16:00,0.0001
1/26/2021 8:00,0.0001
1/26/2021 0:00,0.0004
1/25/2021 16:00,0.0005
1/25/2021 8:00,0.0001
1/25/2021 0:00,0.0004
1/24/2021 16:00,0.0001
1/24/2021 8:00,0.0001
1/24/2021 0:00,0.0001
1/23/2021 16:00,0.0001
1/23/2021 8:00,0.0001
1/23/2021 0:00,0.0001
1/22/2021 16:00,0.0001
1/22/2021 8:00,0.0001
1/22/2021 0:00,0.0003
1/21/2021 16:00,0.0005
1/21/2021 8:00,0.0004
1/21/2021 0:00,0.0002
1/20/2021 16:00,0.0002
1/20/2021 8:00,0.0009
1/20/2021 0:00,0.0016
1/19/2021 16:00,0.0014
1/19/2021 8:00,0.0006
1/19/2021 0:00,0.001
1/18/2021 16:00,0.0005
1/18/2021 8:00,0.0006
1/18/2021 0:00,0.0001
1/17/2021 16:00,0.0003
1/17/2021 8:00,0.0003
1/17/2021 0:00,0.0007
1/16/2021 16:00,0.0003
1/16/2021 8:00,0.0001
1/16/2021 0:00,0.0012
1/15/2021 16:00,0.0006
1/15/2021 8:00,0.0006
1/15/2021 0:00,0.0007
1/14/2021 16:00,0.0007
1/14/2021 8:00,0.0008
1/14/2021 0:00,0.0007
1/13/2021 16:00,0.0002
1/13/2021 8:00,0.0001
1/13/2021 0:00,0.0005
1/12/2021 16:00,0.0005
1/12/2021 8:00,0.0003
1/12/2021 0:00,0.0005
1/11/2021 16:00,0.0008
1/11/2021 8:00,0.0009
1/11/2021 0:00,0.0005
1/10/2021 16:00,0.0012
1/10/2021 8:00,0.0015
1/10/2021 0:00,0.0015
1/9/2021 16:00,0.0007
1/9/2021 8:00,0.0006
1/9/2021 0:00,0.0013
1/8/2021 16:00,0.0009
1/8/2021 8:00,0.0021
1/8/2021 0:00,0.001
1/7/2021 16:00,0.0014
1/7/2021 8:00,0.001
1/7/2021 0:00,0.0015
1/6/2021 16:00,0.0021
1/6/2021 8:00,0.0013
1/6/2021 0:00,0.0006
1/5/2021 16:00,0.0005
1/5/2021 8:00,0.0009
1/5/2021 0:00,0.0006
1/4/2021 16:00,0.0024
1/4/2021 8:00,0.0016
1/4/2021 0:00,0.0016
1/3/2021 16:00,0.0011
1/3/2021 8:00,0.0012
1/3/2021 0:00,0.0012
1/2/2021 16:00,0.0002
1/2/2021 8:00,0.0001
1/2/2021 0:00,0.0003
1/1/2021 16:00,0.0003
1/1/2021 8:00,0.0002
1/1/2021 0:00,0.0004
12/31/2020 16:00,0.0006
12/31/2020 8:00,0.0005
12/31/2020 0:00,0.0006
12/30/2020 16:00,0.0008
12/30/2020 8:00,0.0005
12/30/2020 0:00,0.0004
12/29/2020 16:00,0.0005
12/29/2020 8:00,0.0004
12/29/2020 0:00,0.0007
12/28/2020 16:00,0.0004
12/28/2020 8:00,0.0004
12/28/2020 0:00,0.0007
12/27/2020 16:00,0.0003
12/27/2020 8:00,0.0002
12/27/2020 0:00,0.0001
12/26/2020 16:00,0.0002
12/26/2020 8:00,0.0001
12/26/2020 0:00,0.0003
12/25/2020 16:00,0.0001
12/25/2020 8:00,0.0002
12/25/2020 0:00,0.0003
12/24/2020 16:00,0.0001
12/24/2020 8:00,0.0001
12/24/2020 0:00,0.0001
12/23/2020 16:00,0.0001
12/23/2020 8:00,0.0001
12/23/2020 0:00,0.0002
12/22/2020 16:00,0.0001
12/22/2020 8:00,0.0001
12/22/2020 0:00,0.0002
12/21/2020 16:00,0.0003
12/21/2020 8:00,0.0004
12/21/2020 0:00,0.0004
12/20/2020 16:00,0.0004
12/20/2020 8:00,0.0008
12/20/2020 0:00,0.0007
12/19/2020 16:00,0.0004
12/19/2020 8:00,0.0001
12/19/2020 0:00,0.0005
12/18/2020 16:00,0.0005
12/18/2020 8:00,0.0003
12/18/2020 0:00,0.0005
12/17/2020 16:00,0.0002
12/17/2020 8:00,0.0001
12/17/2020 0:00,0.0005
12/16/2020 16:00,0.0001
12/16/2020 8:00,0.0001
12/16/2020 0:00,0.0001
12/15/2020 16:00,0.0001
12/15/2020 8:00,0.0001
12/15/2020 0:00,0.0001
12/14/2020 16:00,0.0001
12/14/2020 8:00,0.0001
12/14/2020 0:00,0.0001
12/13/2020 16:00,0.0001
12/13/2020 8:00,0.0001
12/13/2020 0:00,0
12/12/2020 16:00,0
12/12/2020 8:00,0.0001
12/12/2020 0:00,0.0001
12/11/2020 16:00,0.0001
12/11/2020 8:00,0.0001
12/11/2020 0:00,0.0001
12/10/2020 16:00,0.0001
12/10/2020 8:00,0.0001
12/10/2020 0:00,0.0001
12/9/2020 16:00,0.0001
12/9/2020 8:00,0.0001
12/9/2020 0:00,0.0001
12/8/2020 16:00,0.0001
12/8/2020 8:00,0.0001
12/8/2020 0:00,0.0001
12/7/2020 16:00,0.0001
12/7/2020 8:00,0.0001
12/7/2020 0:00,0.0001
12/6/2020 16:00,0.0001
12/6/2020 8:00,0.0001
12/6/2020 0:00,0.0001
12/5/2020 16:00,0.0001
12/5/2020 8:00,0.0001
12/5/2020 0:00,0.0001
12/4/2020 16:00,0.0001
12/4/2020 8:00,0.0001
12/4/2020 0:00,0.0003
12/3/2020 16:00,0.0001
12/3/2020 8:00,0.0001
12/3/2020 0:00,0.0001
12/2/2020 16:00,0.0001
12/2/2020 8:00,0.0001
12/2/2020 0:00,0.0001
12/1/2020 16:00,0.0004
12/1/2020 8:00,0.0005
12/1/2020 0:00,0.0003
11/30/2020 16:00,0.0001
11/30/2020 8:00,0.0001
11/30/2020 0:00,0.0001
11/29/2020 16:00,0.0001
11/29/2020 8:00,0.0001
11/29/2020 0:00,0.0001
11/28/2020 16:00,0.0001
11/28/2020 8:00,0.0001
11/28/2020 0:00,0.0001
11/27/2020 16:00,0.0001
11/27/2020 8:00,0.0001
11/27/2020 0:00,0.0003
11/26/2020 16:00,0.0001
11/26/2020 8:00,0.0004
11/26/2020 0:00,0.0008
11/25/2020 16:00,0.0004
11/25/2020 8:00,0.0008
11/25/2020 0:00,0.0008
11/24/2020 16:00,0.0006
11/24/2020 8:00,0.0005
11/24/2020 0:00,0.0011
11/23/2020 16:00,0.0008
11/23/2020 8:00,0.001
11/23/2020 0:00,0.0007
11/22/2020 16:00,0.0009
11/22/2020 8:00,0.0008
11/22/2020 0:00,0.0006
11/21/2020 16:00,0.0001
11/21/2020 8:00,0.0001
11/21/2020 0:00,0.0004
11/20/2020 16:00,0.0004
11/20/2020 8:00,0.0004
11/20/2020 0:00,0.0005
11/19/2020 16:00,0.0003
11/19/2020 8:00,0.0001
11/19/2020 0:00,0.0002
11/18/2020 16:00,0.0006
11/18/2020 8:00,0.0002
11/18/2020 0:00,0.0001
11/17/2020 16:00,0.0001
11/17/2020 8:00,0.0001
11/17/2020 0:00,0.0001
11/16/2020 16:00,0.0001
11/16/2020 8:00,0.0001
11/16/2020 0:00,0.0001
11/15/2020 16:00,0.0001
11/15/2020 8:00,0.0001
11/15/2020 0:00,0
11/14/2020 16:00,0.0001
11/14/2020 8:00,0.0001
11/14/2020 0:00,0.0001
11/13/2020 16:00,0.0001
11/13/2020 8:00,0.0001
11/13/2020 0:00,0.0001
11/12/2020 16:00,0.0001
11/12/2020 8:00,0.0001
11/12/2020 0:00,0.0001
11/11/2020 16:00,0.0001
11/11/2020 8:00,0.0001
11/11/2020 0:00,0.0001
11/10/2020 16:00,0.0001
11/10/2020 8:00,0.0001
11/10/2020 0:00,0.0001
11/9/2020 16:00,0.0001
11/9/2020 8:00,0.0001
11/9/2020 0:00,0.0001
11/8/2020 16:00,0.0001
11/8/2020 8:00,0.0001
11/8/2020 0:00,0.0004
11/7/2020 16:00,0.0004
11/7/2020 8:00,0.0002
11/7/2020 0:00,0.0003
11/6/2020 16:00,0.0002
11/6/2020 8:00,0.0001
11/6/2020 0:00,0.0001
11/5/2020 16:00,0.0001
11/5/2020 8:00,0.0001
11/5/2020 0:00,-0.0002
11/4/2020 16:00,0
11/4/2020 8:00,-0.0001
11/4/2020 0:00,-0.0001
11/3/2020 16:00,0
11/3/2020 8:00,-0.0002
11/3/2020 0:00,0.0001
11/2/2020 16:00,0
11/2/2020 8:00,0.0001
11/2/2020 0:00,-0.0001
11/1/2020 16:00,0
11/1/2020 8:00,-0.0001
11/1/2020 0:00,0.0001
10/31/2020 16:00,-0.0002
10/31/2020 8:00,-0.0002
10/31/2020 0:00,-0.0001
10/30/2020 16:00,0
10/30/2020 8:00,-0.0002
10/30/2020 0:00,0
10/29/2020 16:00,-0.0001
10/29/2020 8:00,-0.0003
10/29/2020 0:00,0.0001
10/28/2020 16:00,0.0001
10/28/2020 8:00,0
10/28/2020 0:00,0.0001
10/27/2020 16:00,0.0001
10/27/2020 8:00,0.0001
10/27/2020 0:00,0.0001
10/26/2020 16:00,0.0001
10/26/2020 8:00,0.0001
10/26/2020 0:00,0.0001
10/25/2020 16:00,0.0001
10/25/2020 8:00,0.0001
10/25/2020 0:00,0.0001
10/24/2020 16:00,0.0001
10/24/2020 8:00,0.0001
10/24/2020 0:00,0.0001
10/23/2020 16:00,0.0001
10/23/2020 8:00,0.0001
10/23/2020 0:00,0.0001
10/22/2020 16:00,0.0001
10/22/2020 8:00,0.0001
10/22/2020 0:00,0.0001
10/21/2020 16:00,0.0001
10/21/2020 8:00,0
10/21/2020 0:00,0
10/20/2020 16:00,0.0001
10/20/2020 8:00,0.0001
10/20/2020 0:00,0.0001
10/19/2020 16:00,0.0001
10/19/2020 8:00,0.0001
10/19/2020 0:00,0.0001
10/18/2020 16:00,0.0001
10/18/2020 8:00,0.0001
10/18/2020 0:00,0.0001
10/17/2020 16:00,0.0001
10/17/2020 8:00,0.0001
10/17/2020 0:00,0.0001
10/16/2020 16:00,0.0001
10/16/2020 8:00,0.0001
10/16/2020 0:00,0.0001
10/15/2020 16:00,0.0001
10/15/2020 8:00,0.0001
10/15/2020 0:00,0.0001
10/14/2020 16:00,0.0001
10/14/2020 8:00,0.0001
10/14/2020 0:00,0.0001
10/13/2020 16:00,0.0001
10/13/2020 8:00,0.0001
10/13/2020 0:00,0.0001
10/12/2020 16:00,0.0001
10/12/2020 8:00,0.0001
10/12/2020 0:00,0.0001
10/11/2020 16:00,0.0001
10/11/2020 8:00,0.0001
10/11/2020 0:00,0.0001
10/10/2020 16:00,0.0001
10/10/2020 8:00,0.0001
10/10/2020 0:00,0.0001
10/9/2020 16:00,0.0001
10/9/2020 8:00,0.0001
10/9/2020 0:00,0.0001
10/8/2020 16:00,0
10/8/2020 8:00,0
10/8/2020 0:00,0
10/7/2020 16:00,0
10/7/2020 8:00,0
10/7/2020 0:00,0.0001
10/6/2020 16:00,-0.0001
10/6/2020 8:00,0
10/6/2020 0:00,-0.0001
10/5/2020 16:00,-0.0001
10/5/2020 8:00,0
10/5/2020 0:00,0
10/4/2020 16:00,0.0001
10/4/2020 8:00,0
10/4/2020 0:00,0.0001
10/3/2020 16:00,0.0001
10/3/2020 8:00,0.0001
10/3/2020 0:00,0.0001
10/2/2020 16:00,0
10/2/2020 8:00,0
10/2/2020 0:00,0.0001
10/1/2020 16:00,0.0001
10/1/2020 8:00,0.0001
10/1/2020 0:00,0.0001
9/30/2020 16:00,0.0001
9/30/2020 8:00,0.0001
9/30/2020 0:00,0.0001
9/29/2020 16:00,0.0001
9/29/2020 8:00,0.0001
9/29/2020 0:00,0.0001
9/28/2020 16:00,0.0001
9/28/2020 8:00,0.0001
9/28/2020 0:00,0.0001
9/27/2020 16:00,0.0001
9/27/2020 8:00,0.0001
9/27/2020 0:00,0.0001
9/26/2020 16:00,0.0001
9/26/2020 8:00,0.0001
9/26/2020 0:00,0.0001
9/25/2020 16:00,0
9/25/2020 8:00,-0.0002
9/25/2020 0:00,0
9/24/2020 16:00,0.0001
9/24/2020 8:00,0
9/24/2020 0:00,-0.0001
9/23/2020 16:00,0
9/23/2020 8:00,0
9/23/2020 0:00,0.0001
9/22/2020 16:00,0.0001
9/22/2020 8:00,0.0001
9/22/2020 0:00,0.0001
9/21/2020 16:00,-0.0001
9/21/2020 8:00,-0.0001
9/21/2020 0:00,-0.0001
9/20/2020 16:00,-0.0001
9/20/2020 8:00,-0.0001
9/20/2020 0:00,-0.0001
9/19/2020 16:00,-0.0001
9/19/2020 8:00,-0.0001
9/19/2020 0:00,0
9/18/2020 16:00,0.0001
9/18/2020 8:00,0.0001
9/18/2020 0:00,0
9/17/2020 16:00,0
9/17/2020 8:00,0
9/17/2020 0:00,0
9/16/2020 16:00,0
9/16/2020 8:00,-0.0001
9/16/2020 0:00,-0.0001
9/15/2020 16:00,0
9/15/2020 8:00,-0.0002
9/15/2020 0:00,0
9/14/2020 16:00,0.0001
9/14/2020 8:00,0.0001
9/14/2020 0:00,0.0001
9/13/2020 16:00,0.0001
9/13/2020 8:00,0.0001
9/13/2020 0:00,0.0001
9/12/2020 16:00,0.0001
9/12/2020 8:00,0.0001
9/12/2020 0:00,0.0001
9/11/2020 16:00,0.0001
9/11/2020 8:00,0.0001
9/11/2020 0:00,0.0001
9/10/2020 16:00,0.0001
9/10/2020 8:00,0.0001
9/10/2020 0:00,0.0001
9/9/2020 16:00,0.0001
9/9/2020 8:00,0.0001
9/9/2020 0:00,0.0001
9/8/2020 16:00,0.0001
9/8/2020 8:00,0.0001
9/8/2020 0:00,0.0001
9/7/2020 16:00,0.0001
9/7/2020 8:00,0.0001
9/7/2020 0:00,0.0001
9/6/2020 16:00,0.0001
9/6/2020 8:00,0.0001
9/6/2020 0:00,0.0001
9/5/2020 16:00,0.0001
9/5/2020 8:00,0.0001
9/5/2020 0:00,0.0001
9/4/2020 16:00,0.0001
9/4/2020 8:00,0.0001
9/4/2020 0:00,0.0002
9/3/2020 16:00,0.0002
9/3/2020 8:00,0.0002
9/3/2020 0:00,0.0005
9/2/2020 16:00,0.0004
9/2/2020 8:00,0.0003
9/2/2020 0:00,0.0005
9/1/2020 16:00,0.0002
9/1/2020 8:00,0.0001
9/1/2020 0:00,0.0002
8/31/2020 16:00,0.0001
8/31/2020 8:00,0.0001
8/31/2020 0:00,0.0001
8/30/2020 16:00,0.0001
8/30/2020 8:00,0.0001
8/30/2020 0:00,0.0001
8/29/2020 16:00,0.0001
8/29/2020 8:00,0.0001
8/29/2020 0:00,0.0001
8/28/2020 16:00,0.0001
8/28/2020 8:00,0.0001
8/28/2020 0:00,0.0001
8/27/2020 16:00,0.0001
8/27/2020 8:00,0.0001
8/27/2020 0:00,0.0001
8/26/2020 16:00,0.0001
8/26/2020 8:00,0.0002
8/26/2020 0:00,0.0004
8/25/2020 16:00,0.0001
8/25/2020 8:00,0.0001
8/25/2020 0:00,0.0001
8/24/2020 16:00,0.0001
8/24/2020 8:00,0.0001
8/24/2020 0:00,0.0001
8/23/2020 16:00,0.0001
8/23/2020 8:00,0.0001
8/23/2020 0:00,0.0001
8/22/2020 16:00,0.0001
8/22/2020 8:00,0.0001
8/22/2020 0:00,0.0001
8/21/2020 16:00,0.0001
8/21/2020 8:00,0.0001
8/21/2020 0:00,0.0002
8/20/2020 16:00,0.0001
8/20/2020 8:00,0.0002
8/20/2020 0:00,0.0002
8/19/2020 16:00,0.0005
8/19/2020 8:00,0.0008
8/19/2020 0:00,0.001
8/18/2020 16:00,0.0008
8/18/2020 8:00,0.0012
8/18/2020 0:00,0.0009
8/17/2020 16:00,0.0004
8/17/2020 8:00,0.0003
8/17/2020 0:00,0.0003
8/16/2020 16:00,0.0005
8/16/2020 8:00,0.0002
8/16/2020 0:00,0.0002
8/15/2020 16:00,0.0004
8/15/2020 8:00,0.0001
8/15/2020 0:00,0.0003
8/14/2020 16:00,0.0004
8/14/2020 8:00,0.0002
8/14/2020 0:00,0.0001
8/13/2020 16:00,0.0001
8/13/2020 8:00,0.0001
8/13/2020 0:00,0.0001
8/12/2020 16:00,0.0001
8/12/2020 8:00,0.0001
8/12/2020 0:00,0.0006
8/11/2020 16:00,0.0002
8/11/2020 8:00,0.0001
8/11/2020 0:00,0.0003
8/10/2020 16:00,0.0013
8/10/2020 8:00,0.0001
8/10/2020 0:00,0.0001
8/9/2020 16:00,0.0002
8/9/2020 8:00,0.0001
8/9/2020 0:00,0.0001
8/8/2020 16:00,0.0001
8/8/2020 8:00,0.0001
8/8/2020 0:00,0.0002
8/7/2020 16:00,0.0002
8/7/2020 8:00,0.0003
8/7/2020 0:00,0.0004
8/6/2020 16:00,0.0004
8/6/2020 8:00,0.0004
8/6/2020 0:00,0.0002
8/5/2020 16:00,0.0002
8/5/2020 8:00,0.0001
8/5/2020 0:00,0.0004
8/4/2020 16:00,0.0003
8/4/2020 8:00,0.0003
8/4/2020 0:00,0.0004
8/3/2020 16:00,0.0005
8/3/2020 8:00,0.0003
8/3/2020 0:00,0.0002
8/2/2020 16:00,0.0004
8/2/2020 8:00,0.001
8/2/2020 0:00,0.0005
8/1/2020 16:00,0.0003
8/1/2020 8:00,0.0003
8/1/2020 0:00,0.0004
7/31/2020 16:00,0.0004
7/31/2020 8:00,0.0008
7/31/2020 0:00,0.0007
7/30/2020 16:00,0.0007
7/30/2020 8:00,0.0006
7/30/2020 0:00,0.0006
7/29/2020 16:00,0.0007
7/29/2020 8:00,0.0008
7/29/2020 0:00,0.001
7/28/2020 16:00,0.0012
7/28/2020 8:00,0.0014
7/28/2020 0:00,0.0005
7/27/2020 16:00,0.0009
7/27/2020 8:00,0.0005
7/27/2020 0:00,0.0007
7/26/2020 16:00,0.0001
7/26/2020 8:00,0.0001
7/26/2020 0:00,0.0001
7/25/2020 16:00,0.0001
7/25/2020 8:00,0.0001
7/25/2020 0:00,0.0001
7/24/2020 16:00,0.0001
7/24/2020 8:00,0.0001
7/24/2020 0:00,0.0001
